movieId,title,cast_and_crew,year,poster_path,genre
57165,Wrath of the Titans,"Jonathan Liebesman (director); Dan Mazeau, David Leslie Johnson (screenplay); Sam Worthington, Liam Neeson, Ralph Fiennes, Édgar Ramírez, Rosamund Pike, Danny Huston, Bill Nighy, Toby Kebbell, Lily James",2012,/b9n2R3xZWQ8MVZgndQoV34stS0h.jpg,"Fantasy, Adventure"
74387,Goon,"Michael Dowse (director); Jay Baruchel, Evan Goldberg (screenplay); Seann William Scott, Jay Baruchel, Liev Schreiber, Alison Pill, Marc-André Grondin",2012,/wZqXilGqkZ7JLYLlP36lW4GM0n1.jpg,Comedy
136331,Titanic 3D,"James Cameron (director/screenplay); Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates, Francis Fisher, Gloria Stuart, Bill Paxton, Bernard Hill, David Warner, Victor Garber, Jonathan Hyde, Eric Braeden, Bernard Fox, Suzy Amis, Danny Nucci, Lewis Abernathy, Nicholas Cascone",2012,/ciWUbeu5GdMFY0phRUjLms8ar0K.jpg,"History, Documentary"
71552,American Reunion,"Jon Hurwitz, Hayden Schlossberg (directors/screenplay); Jason Biggs, Alyson Hannigan, Chris Klein, Thomas Ian Nicholas, Tara Reid, Seann William Scott, Mena Suvari, Eddie Kaye Thomas, Natasha Lyonne, Shannon Elizabeth, Eugene Levy, Jennifer Coolidge, John Cho, Dania Ramirez, Katrina Bowden, Jay Harrington, Ali Cobrin, Chuck Hittinger, Chris Owen, Justin Isfeld, Charlene Amoia, Neil Patrick Harris, Molly Cheek, Rebecca De Mornay",2012,/de5QBIdVR4dnkBZ4a0zjkS4lTg.jpg,Comedy
91356,Comic-Con Episode IV: A Fan's Hope,"Morgan Spurlock (director/screenplay); Jeremy Chilnick (screenplay); Skip Harvey, Eric Henson, Chuck Rozanski, James Darling, Se Young Kang",2012,/zcYCcVxJWulOMNrQJZxzMRuBmm7.jpg,Documentary
82533,Damsels in Distress,"Whit Stillman (director/screenplay); Greta Gerwig, Adam Brody, Analeigh Tipton, Megalyn Echikunwoke, Carrie MacLemore, Hugo Becker, Billy Magnussen, Ryan Metcalf, Jermaine Crawford, Aubrey Plaza",2012,/jlfQBSZCzNRXlslQtaWW93NtCwq.jpg,"Comedy, Drama, Romance"
93084,Keyhole,"Guy Maddin (director/screenplay); George Toles (screenplay); Isabella Rossellini, Jason Patric, Kevin McDonald, Udo Kier, Brooke Palsson",2012,/t5J4bVz42R5MrDQv6cNpdkYgTkk.jpg,"Horror, Crime, Drama, Fantasy"
79172,Surviving Progress,"Mathieu Roy, Harold Crooks (director/screenplay)",2012,/zzyhiTDQIACufSYlETKpP1CMi7O.jpg,Documentary
61667,We Have a Pope,"Nanni Moretti (director/screenplay); Francesco Piccolo, Federica Pontremoli (screenplay); Michel Piccoli, Jerzy Stuhr, Renato Scarpa",2012,/8C8AncIi7XKq7Sg0SlN58RXpuqd.jpg,"Drama, Comedy"
22970,The Cabin in the Woods,"Drew Goddard (director/screenplay); Joss Whedon (screenplay); Richard Jenkins, Bradley Whitford, Jesse Williams, Chris Hemsworth, Kristen Connolly, Anna Hutchison, Fran Kranz, Brian J. White, Amy Acker, Tim DeZarn, Tom Lenk, Dan Payne, Jodelle Ferland, Dan Shea, Rukiya Bernard, Peter Kelamis, Adrian Holmes, Chelah Horsdal, Terry Chen, Heather Doerksen, Patrick Sabongui, Ellie Harvie, Sigourney Weaver, Terry Notary",2012,/kjDXrK3ReIwuDrpWElI5OQkKYTA.jpg,"Horror, Mystery, Thriller, Comedy, Science Fiction, Fantasy"
68684,Detention,"Joseph Kahn (director/screenplay); Mark Palermo (screenplay); Josh Hutcherson, Shanley Caswell, Spencer Locke, Dane Cook",2012,/wLuMoe16Z27DH96B2vg4FQNiAjj.jpg,"Horror, Comedy, Science Fiction"
81796,Lockout,"James Mather, Stephen St.Leger (director/screenplay); Guy Pearce, Maggie Grace, Peter Stormare, Lennie James, Vincent Regan, Tim Plester, Anne-Solenne Hatte, Yan Dron, Patrick Cauderlier, Milorad Kapor, Bojan Peric, Mark Tankersley",2012,/i5QfNIcg6hc327IWUerea0EczP4.jpg,"Action, Thriller, Science Fiction"
76489,The Three Stooges,"Bobby Farrelly, Peter Farrelly (directors/screenplay); Mike Cerrone (screenplay); Chris Diamantopoulos, Sean Hayes, Will Sasso, Jane Lynch, Larry David, Stephen Collins, Sofía Vergara, Jennifer Hudson, Craig Bierko, Kirby Heyborne, Emy Coligado, Avalon Robbins, Max Charles, Brian Doyle-Murray, Lin Shaye, Carly Craig, Kate Upton, Marianne Leone, Robert Capron, Skyler Gisondo, Isaiah Mustafa, Nicole ""Snooki"" Polizzi, Mike ""The Situation"" Sorrentino, Jennifer ""JWoww"" Farley, Ronnie Ortiz-Magro, Sammi ""Sweetheart"" Giancola, Dwight Howard, Antonio Sabàto Jr., Lance Chantiles-Wertz",2012,/8W1BEP1cRtdgqul9groolv1fgoT.jpg,Comedy
78480,Monsieur Lazhar,"Philippe Falardeau (director/screenplay); Mohamed Fellag, Sophie Nélisse, Emilien Neron, Danielle Proulx, Brigitte Poupart",2012,/qcSXbOP1iv859kgQgqZ4Ib9yqKG.jpg,"Drama, Comedy"
72334,Chimpanzee,"Alastair Fothergill, Mark Linfield (directors); Tim Allen (narrator)",2012,/3aaXncHqPrlekc0SyY4OlJ6i3tU.jpg,Documentary
77877,The Lucky One,"Scott Hicks (director); Will Fetters (screenplay); Zac Efron, Taylor Schilling, Jay R. Ferguson, Riley Thomas Stewart, Adam LeFevre, Blythe Danner",2012,/vK3A2i5dPCSB4vYBMcDZzm8DfRd.jpg,"Drama, Romance"
67660,Think Like a Man,"Tim Story (director); Keith Merryman, David A. Newman (screenplay); Kevin Hart, Michael Ealy, Taraji P. Henson, Jerry Ferrara, Meagan Good, Regina Hall, Terrence J, Jenifer Lewis, Romany Malco, Gary Owen, Gabrielle Union, Steve Harvey, Wendy Williams, Chris Brown, Keri Hilson, La La Anthony, Morris Chestnut, Arielle Kebbel, Kelly Rowland, Sherri Shepherd, Tika Sumpter, Tony Rock, Luenell, Jessica Camacho, Matt Colton, J. Anthony Brown, Matt Barnes, Shannon Brown, Rasual Butler, Darren Collison, Lisa Leslie, Metta World Peace",2012,/kfIrKVPDzXJDBzPnFEuoatlaZPW.jpg,"Comedy, Romance"
89325,Darling Companion,"Lawrence Kasdan (director/screenplay); Meg Kasdan (screenplay); Kevin Kline, Diane Keaton, Richard Jenkins, Elisabeth Moss, Mark Duplass, Dianne Wiest, Sam Shepard, Ayelet Zurer, Jay Ali",2012,/wqlUsjcu874Ja9iOpWin2APUxCj.jpg,"Drama, Romance, Comedy"
94331,Fightville,"Petra Epperlein, Michael Tucker (directors)",2012,/20KhmmbnGnqraLjyy6bnlyVySKh.jpg,Documentary
96973,Jesus Henry Christ,"Dennis Lee (director/screenplay); Toni Collette, Michael Sheen, Jason Spevack, Samantha Weinstein",2012,/cdK3OU14K8zjWjDlhXY2rNRjKUQ.jpg,"Comedy, Family, Drama"
90125,Marley,Kevin Macdonald (director); Bob Marley,2012,/sL12SuW486PvLQIboVJOMx1AsmS.jpg,"Music, Documentary, Drama"
84320,Payback,Jennifer Baichwal (director),2012,/92IVsAtBjjMgxPuSLmybCnD5JcN.jpg,Documentary
72207,The Five-Year Engagement,"Nicholas Stoller (director/screenplay); Jason Segel (screenplay); Jason Segel, Emily Blunt, Chris Pratt, Alison Brie, Rhys Ifans, Mimi Kennedy, David Paymer, Jacki Weaver, Jim Piddock, Jane Carr, Michael Ensign, Mindy Kaling, Adam Campbell, Kevin Hart, Randall Park, Brian Posehn, Chris Parnell, Lauren Weedman, Tracee Chimo, Dakota Johnson, Tim Heidecker, Kumail Nanjiani, Gerry Bednob, Molly Shannon, Da'Vone McDonald",2012,/drsY910CSoSkROYypNVwUxI875T.jpg,"Comedy, Romance"
72197,The Pirates! In an Adventure with Scientists!,"Peter Lord, Jeff Newitt (directors); Gideon Defoe (screenplay); Hugh Grant, Salma Hayek, Jeremy Piven, Imelda Staunton, David Tennant, Martin Freeman, Lenny Henry, Brendan Gleeson, Brian Blessed, Anton Yelchin, Ashley Jensen, Al Roker, Mike Cooper, David Schneider",2012,/bkLeXPDP6sramrTiF5W7TzUl4t0.jpg,"Animation, Adventure, Family, Comedy"
70436,The Raven,"James McTeigue (director); Ben Livingston, Hannah Shakespeare (screenplay); John Cusack, Alice Eve, Luke Evans, Brendan Gleeson, Oliver Jackson-Cohen, Jimmy Yuill, Kevin McNally, Sam Hazeldine, Pam Ferris, John Warnaby, Brendan Coyle",2012,/boE0JFhZRpWLLrKOQE6bCBZGerP.jpg,"Crime, Thriller, Mystery, Horror"
72387,Safe,"Boaz Yakin (director/screenplay); Jason Statham, Catherine Chan, Chris Sarandon, Anson Mount, Robert John Burke, James Hong, Reggie Lee, Sándor Técsy, Joseph Sikora, Danny Hoch, Matt O'Toole",2012,/kOCpkoMUVae9UIf85gO71SyjLbW.jpg,"Action, Crime, Thriller"
70670,Headhunters,"Morten Tyldum (director); Lars Gudmestad, Jo Nesbø, Ulf Ryberg (screenplay); Aksel Hennie, Synnøve Macody Lund, Nikolaj Coster-Waldau",2012,/ll32Hyillq6VSC1F7v4m2uZjGKI.jpg,"Thriller, Crime, Action"
86812,Sound of My Voice,"Zal Batmanglij (director/screenplay); Brit Marling, Christopher Denham, Nicole Vicius, Avery Pohl",2012,/6wStc532wuBrW2NZM3TicEWDmaL.jpg,"Science Fiction, Drama, Mystery, Thriller"
24428,The Avengers,"Joss Whedon (director/screenplay); Robert Downey Jr., Chris Evans, Chris Hemsworth, Mark Ruffalo, Jeremy Renner, Scarlett Johansson, Tom Hiddleston, Samuel L. Jackson, Stellan Skarsgård, Cobie Smulders, Clark Gregg, Gwyneth Paltrow, Maximiliano Hernández, Paul Bettany, Alexis Denisof, Damion Poitier, Powers Boothe, Jenny Agutter, Stan Lee, Harry Dean Stanton, Jerzy Skolimowski, Warren Kole, Enver Gjokaj",2012,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,"Science Fiction, Action, Adventure"
74534,The Best Exotic Marigold Hotel,"John Madden (director); Ol Parker (screenplay); Judi Dench, Bill Nighy, Dev Patel, Tom Wilkinson, Maggie Smith, Penelope Wilton, Ronald Pickup, Celia Imrie, Tina Desai, Lillete Dubey, Diana Hardcastle, Sid Makkar, Seema Azmi, Paul Bhattacharjee, Rajendra Gupta, Neena Kulkarni, Liza Tarbuck, Denzil Smith, Honey Chhaya",2012,/gNWiOKTWDvPTpr7QfPWk18gLftz.jpg,"Drama, Comedy"
89874,First Position,Bess Kargman (director),2012,/lxbjoxnIlwZuvFw9WcRIgiVvBPp.jpg,Documentary
62213,Dark Shadows,"Tim Burton (director); Seth Grahame-Smith (screenplay); Johnny Depp, Michelle Pfeiffer, Helena Bonham Carter, Eva Green, Jackie Earle Haley, Bella Heathcote, Chloë Grace Moretz, Jonny Lee Miller, Gulliver McGrath, Christopher Lee, Alice Cooper, William Hope, Ivan Kaye, Raffey Cassidy, Ray Shirley, Susanna Cappellaro, Guy Flanagan, Sophie Kennedy Clark, Hannah Murray, Shane Rimmer, Jonathan Frid, Lara Parker, David Selby, Kathryn Leigh Scott",2012,/d7A9pVX8OSWMSSjPBsIc1jAMP0y.jpg,"Comedy, Fantasy"
77461,Where Do We Go Now?,"Nadine Labaki (director/screenplay); Jihad Hojeily, Rodney Al Haddad, Thomas Bidegain (screenplay); Nadine Labaki, Leyla Fouad, Claude Msawbaa, Antoinette El-Noufaily",2012,/za3GHJgqSEPrmuERHv1uVzmLg9B.jpg,"Drama, Comedy"
76493,The Dictator,"Larry Charles (director); Sacha Baron Cohen, Alec Berg, Jeff Schaffer, David Mandel (screenplay); Sacha Baron Cohen, Ben Kingsley, Anna Faris, Megan Fox, John C. Reilly, J.B. Smoove, Jason Mantzoukas, Bobby Lee, Sayed Badreya, Adeel Akhtar, Fred Armisen, Edward Norton, Adam LeFevre, Busty Heart, Chris Elliott, Garry Shandling, Chris Parnell, Aasif Mandvi, Rizwan Manji, Horatio Sanz, Fred Melamed, Joey Slotnick, Jessica St. Clair, Kathryn Hahn, Anna Katarina, Kevin Corrigan, Sondra James, Jon Glaser, Nasim Pedrad",2012,/n0W7kajF4GFMRk2c0wWwMQqTaDM.jpg,Comedy
97365,Rust and Bone,"Jacques Audiard (director/screenplay); Thomas Bidegain (screenplay); Marion Cotillard, Matthias Schoenaerts, Corinne Masiero, Céline Sallette, Bouli Lanners, Armand Verdure, Mourad Frarema, Jean-Michel Correia, Yannick Choirat",2012,/6bcerd7CeQ5y5Dilym1O2C8c8Gl.jpg,"Drama, Romance"
44833,Battleship,"Peter Berg (director); Jon Hoeber, Erich Hoeber (screenplay); Alexander Skarsgård, Taylor Kitsch, Brooklyn Decker, Rihanna, Liam Neeson, Asano Tadanobu, Peter MacNicol, Hamish Linklater, Jesse Plemons, Jerry Ferrara, Robin Atkin Downes, John Tui, Gregory D. Gadson, Adam Godley, Stephen Bishop, Josh Pence, Rami Malek, Louis Lombardi, Gary Grubbs, Peter Berg, Bill Stinchcomb, Joe Chrest, Billy Slaughter, Griff Furst, Michelle Arthur, Jackie Johnson, Zach Selwyn, Ray Mabus, John Bell, Adrian Bellani",2012,/9b0Im7SfedHiajTwzSL9zGyBI7M.jpg,"Thriller, Action, Adventure, Science Fiction"
76494,What to Expect When You're Expecting,"Kirk Jones (director); Heather Hach, Shauna Cross (screenplay); Cameron Diaz, Jennifer Lopez, Brooklyn Decker, Elizabeth Banks, Anna Kendrick, Chace Crawford, Matthew Morrison, Dennis Quaid, Chris Rock, Rodrigo Santoro, Ben Falcone, Joe Manganiello, Thomas Lennon, Rob Huebel, Amir Talai, Rebel Wilson, Wendi McLendon-Covey, Dwyane Wade, Whitney Port, Megan Mullally, Kim Fields, Jesse Burch, Mimi Gianopulos, Genesis Rodriguez",2012,/WlaRQOeoUfKntGmNsuZDu3r6h6.jpg,"Romance, Comedy, Drama"
106135,Crooked Arrows,"Steve Rash (director); Todd Baird, Brad Riddell (screenplay); Brandon Routh, Gil Birmingham",2012,/7U4h600YDepnrTOwa2MmQgYi8lN.jpg,Drama
85646,Entrance,"Patrick Horvath, Dallas Hallam (director); Suziey Block",2012,/bpsMVtUZ58bPpI9U34E1pOgin5v.jpg,"Drama, Horror, Thriller"
75802,Hysteria,"Tanya Wexler (director); Jonah Lisa Dyer, Stephen Dyer, Howard Gensler (screenplay); Maggie Gyllenhaal, Hugh Dancy, Felicity Jones, Jonathan Pryce, Rupert Everett, Ashley Jensen, Sheridan Smith, Gemma Jones, Malcolm Rennie, Kim Criswell, Georgie Glen, Anna Chancellor, Tobias Menzies",2012,/ziWnXi2VyNDD9qPi5wmOuolOCIu.jpg,"Comedy, Romance"
74505,Lovely Molly,"Eduardo Sánchez (director); Gretchen Lodge, Johnny Lewis, Alexandra Holden, Lauren Lakis",2012,/1o2Ruw1LpWhkTqdzqOuwBk2liIq.jpg,"Horror, Thriller"
104155,Mansome,"Morgan Spurlock (director); Will Arnett, Jason Bateman, Adam Carolla, Paul Rudd, Zach Galifianakis",2012,/n5RN51ngQvJatdI5ypGF6x7nZdi.jpg,Documentary
71157,Polisse,"Maïwenn (director); Karin Viard, Marina Foïs, Joeystarr",2012,/cKs3XSFVbFeZcH3g9geAvr6ApOl.jpg,"Drama, Thriller"
93856,Chernobyl Diaries,"Bradley Parker (director); Oren Peli, Carey Van Dyke, Steve Van Dyke (screenplay); Jonathan Sadowski, Devin Kelley, Jesse McCartney, Olivia Taylor Dudley, Nathan Phillips, Ingrid Bolsø Berdal, Dimitri Diatchenko, Miloš Timotijević, Alex Feldman, Kristof Konrad, Pasha D. Lychnikoff",2012,/9AKhThGA8IATBy3gR7I4dw9SEc4.jpg,"Horror, Thriller"
41154,Men in Black 3,"Barry Sonnenfeld (director); Etan Cohen, David Koepp, Jeff Nathanson, Michael Soccio (screenplay); Will Smith, Tommy Lee Jones, Josh Brolin, Jemaine Clement, Emma Thompson, Alice Eve, Michael Stuhlbarg, Nicole Scherzinger, David Rasche, Mike Colter, Michael Chernus, Keone Young, Bill Hader, Lenny Venito, David Pittu, Lanny Flaherty, Barry Sonnenfeld, Justin Bieber, Lady Gaga, Yao Ming, Tim Burton, Rick Baker, Will Arnett, Kevin Covais, Bill Gates, Jada Pinkett Smith, Tony Shalhoub, Howard Stern, Rip Torn, Bo Welch, Steve Witting, Tim Blaney, Brad Abrell, Thom Fountain, Carl J. Johnson",2012,/90DdoEStzeObs96fsYf4GG544iN.jpg,"Action, Comedy, Science Fiction"
83666,Moonrise Kingdom,"Wes Anderson (director/screenplay); Roman Coppola (screenplay); Jared Gilman, Kara Hayward, Bruce Willis, Edward Norton, Bill Murray, Frances McDormand, Jason Schwartzman, Tilda Swinton, Larry Pine, Marianna Bassham, Neal Huff, Eric Chase Anderson, Harvey Keitel, Bob Balaban",2012,/xrziXRHRQ7c7YLIehgSJY8GQBsx.jpg,"Comedy, Drama, Romance"
111839,Hemingway & Gellhorn,"Philip Kaufman (director); Jerry Stahl, Barbara Turner (screenplay); Nicole Kidman, Clive Owen, David Strathairn, Molly Parker, Parker Posey, Rodrigo Santoro, Mark Pellegrino, Peter Coyote, Lars Ulrich, Robert Duvall, Tony Shalhoub, Jeffrey Jones, Santiago Cabrera, Diane Baker, Steven Wiig, Keone Young, Joan Chen, Ivonne Coll, Saverio Guerra, Remy Auberjonois, Anthony Brandon Wong, Geoff Callan, Bubba Lewis, Brooke Adams, Monica Barbaro, Hélène Cardona, Connie Nielsen, Leonard Apeltsin, Aitor Inarra, Malcolm Brownson",2012,/b3fdkG3S8z6ibGOIVZYWvQlZPl0.jpg,"Drama, Romance, TV Movie"
84170,5 Broken Cameras,"Emad Burnat, Guy Davidi (directors)",2012,/lJhltUUQmmJSnnVoV3ZS8pOD4nK.jpg,"War, Documentary, Drama, Crime"
58595,Snow White and the Huntsman,"Rupert Sanders (director); Evan Daugherty, Hossein Amini, John Lee Hancock (screenplay); Charlize Theron, Kristen Stewart, Chris Hemsworth, Sam Spruell, Ian McShane, Bob Hoskins, Ray Winstone, Eddie Marsan, Sam Claflin, Nick Frost, Toby Jones, Brian Gleeson, Vincent Regan, Raffey Cassidy, Lily Cole, Noah Huntley, Liberty Ross, Chris Obi, Rachael Stirling, Hattie Gotobed, Greg Hicks, Peter Ferdinando, Anastasia Hille, Matt Berry, Johnny Harris, Izzy Meikle-Small",2012,/8yKdQHaqOo1lkaErmqMuYFespYI.jpg,"Adventure, Fantasy, Drama"
71668,Piranha 3DD,"John Gulager (director); Patrick Melton, Marcus Dunstan (screenplay); Danielle Panabaker, Matt Bush, Chris Zylka, David Koechner, Meagan Tandy, Paul James Jordan, Jean-Luc Bilodeau, Héctor Jiménez, Adrian Martinez, Clu Gulager, Gary Busey, Katrina Bowden, Christopher Lloyd, Ving Rhames, Paul Scheer, David Hasselhoff",2012,/mv2Ej9WPVWivNvtMTTxgb07c7N9.jpg,"Horror, Thriller, Comedy"
80321,Madagascar 3: Europe's Most Wanted,"Eric Darnell (director/screenplay); Tom McGrath, Conrad Vernon (directors); Noah Baumbach (screenplay); Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith, Sacha Baron Cohen, Cedric the Entertainer, Andy Richter, Tom McGrath, Frances McDormand, Jessica Chastain, Martin Short, Bryan Cranston, Chris Miller, Christopher Knights, John DiMaggio, Frank Welker, Paz Vega, Conrad Vernon, Vinnie Jones, Steve Jones, Nick Fletcher, Eric Darnell, Dan O'Connor, Danny Jacobs",2012,/ekraj4ksvIKeuvQVEevEJkuybZd.jpg,"Animation, Family, Comedy, Adventure"
70981,Prometheus,"Ridley Scott (director); Damon Lindelof, Jon Spaihts (screenplay); Noomi Rapace, Michael Fassbender, Charlize Theron, Idris Elba, Guy Pearce, Logan Marshall-Green, Sean Harris, Rafe Spall, Kate Dickie, Emun Elliott, Benedict Wong, Patrick Wilson, Ian Whyte",2012,/m7nZCtHJyDLncBUarfM5h5mrppx.jpg,"Science Fiction, Adventure, Mystery"
100529,Lola Versus,"Daryl Wein (director/screenplay); Zoe Lister-Jones (screenplay); Greta Gerwig, Joel Kinnaman, Zoe Lister-Jones, Hamish Linklater, Bill Pullman, Ebon Moss-Bachrach, Jay Pharoah, Debra Winger, Cheyenne Jackson, Parisa Fitz-Henley, Maria Dizzia",2012,/vAmofQjo2lECavOLlK72O3kFNc0.jpg,Comedy
84332,Safety Not Guaranteed,"Colin Trevorrow (director/screenplay); Derek Connolly (screenplay); Aubrey Plaza, Mark Duplass, Jake Johnson, Kristen Bell, Jenica Bergere, Jeff Garlin, Karan Soni, Lynn Shelton, Mary Lynn Rajskub, William Hall Jr.",2012,/uNR9lccRN60mOpCi1trIxsQi68G.jpg,"Comedy, Romance, Science Fiction"
80585,Rock of Ages,"Adam Shankman (director); Justin Theroux, Allan Loeb, Chris D'Arienzo (screenplay); Julianne Hough, Diego Boneta, Tom Cruise, Alec Baldwin, Russell Brand, Paul Giamatti, Catherine Zeta-Jones, Malin Åkerman, Mary J. Blige, Bryan Cranston, Will Forte, Dan Finnerty, Kevin Nash, Jeff Chase, Constantine Maroulis, Kevin Cronin, Sebastian Bach, Debbie Gibson, Nuno Bettencourt, Joel Hoekstra, Eli Roth, T.J. Miller",2012,/A0kIZHg0Tn66lw5gbKUIRwlCny0.jpg,"Comedy, Drama, Music, Romance"
87428,That's My Boy,"Sean Anders (director); David Caspe (screenplay); Adam Sandler, Andy Samberg, Leighton Meester, Vanilla Ice, Tony Orlando, Will Forte, Milo Ventimiglia, Susan Sarandon, James Caan, Blake Clark, Meagen Fay, Rachel Dratch, Nick Swardson, Peggy Stewart, Luenell, Ciara, Ana Gasteyer, Eva Amurri Martino, Todd Bridges, Dan Patrick, Rex Ryan, Jackie Sandler, Erin Andrews, Peter Dante, Alan Thicke, Ian Ziering, Colin Quinn, Baron Davis, Dennis Dugan",2012,/oVCsANNQyw1AjRhQ9edFBM8HVCq.jpg,"Comedy, Drama"
82501,The Woman in the Fifth,"Paweł Pawlikowski (director/screenplay); Ethan Hawke, Kristin Scott Thomas, Joanna Kulig, Samir Guesmi",2012,/k8S8Egzw9B2p1CAoZgxmdNLEvdN.jpg,"Drama, Mystery, Thriller"
84355,Your Sister's Sister,"Lynn Shelton (director/screenplay); Emily Blunt, Rosemarie DeWitt, Mark Duplass",2012,/1lci6xrim3IQYVUZTk4N7M6Pndw.jpg,Comedy
98886,Kumaré,Vikram Gandhi (director); Vikram Gandhi,2012,/6XzJ4RAqNKI4V3K3UarK4MthJA8.jpg,Documentary
72331,Abraham Lincoln: Vampire Hunter,"Timur Bekmambetov (director); Seth Grahame-Smith (screenplay); Benjamin Walker, Dominic Cooper, Anthony Mackie, Mary Elizabeth Winstead, Rufus Sewell, Marton Csokas, Jimmi Simpson, Joseph Mawle, Robin McLeavy, Erin Wasson, John Rothman, Jaqueline Fleming, Alan Tudyk, Cameron M. Brown, Frank Brennan",2012,/5dTZylzoBV9qsrub9vYLAZrNkX3.jpg,"Action, Fantasy, Horror"
62177,Brave,"Mark Andrews, Brenda Chapman, Steve Purcell (directors/screenplay); Irene Mecchi (screenplay); Kelly Macdonald, Julie Walters, Billy Connolly, Emma Thompson, Kevin McKidd, Craig Ferguson, Robbie Coltrane, Steve Purcell, Patrick Doyle, John Ratzenberger, Steven Cree, Sally Kinghorn, Eilidh Fraser, Callum O'Neill, Peigi Barker",2012,/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg,"Animation, Adventure, Comedy, Family, Action, Fantasy"
88005,Seeking a Friend for the End of the World,"Lorene Scafaria (director/screenplay); Steve Carell, Keira Knightley, Connie Britton, Adam Brody, Derek Luke, Melanie Lynskey, William Petersen, Tonita Castro, Mark Moses, Patton Oswalt, Rob Corddry, Rob Huebel, Gillian Jacobs, T.J. Miller, Amy Schumer, Jim O'Heir, Martin Sheen, Nancy Carell, Roger Aaron Brown",2012,/rBbCwFLyt7Q25yaw2bEOQh7RMG1.jpg,"Comedy, Drama, Romance, Adventure"
84288,The Invisible War,Kirby Dick (director/screenplay);,2012,/ph9Lo3pMNmTXFQa9wZVdCKL2tRe.jpg,"Documentary, War, Crime"
81836,To Rome with Love,"Woody Allen (director/screenplay); Alec Baldwin, Roberto Benigni, Penélope Cruz, Jesse Eisenberg, Greta Gerwig, Elliot Page, Judy Davis, Alison Pill, Fabio Armiliato, Alessandra Mastronardi, Simona Caparrini, Ornella Muti, Antonio Albanese, Riccardo Scamarcio, Roberto Della Casa, Giuliano Gemma, Lino Guanciale, Flavio Parenti, Alessandro Tiberi, Monica Nappo, Cecilia Capriotti, Marta Zoffoli, Cristiana Palazzoni",2012,/zQvitRPoq0UdoNrFZR0xQBvQIf6.jpg,"Comedy, Romance, Drama"
84175,Beasts of the Southern Wild,"Benh Zeitlin (director/screenplay); Lucy Alibar (screenplay); Quvenzhané Wallis, Dwight Henry",2012,/nQJmWekGYlXhezGUb21xFfEfwhH.jpg,"Drama, Fantasy"
103370,Madea's Witness Protection,"Tyler Perry (director/screenplay); Tyler Perry, Eugene Levy, Doris Roberts, Tom Arnold, Denise Richards, Danielle Campbell, Romeo, John Amos, Marla Gibbs, Charlie Sheen",2012,/4P6d7kVDB60Ydmk9WAhrPCWrARI.jpg,"Drama, Comedy, Crime"
77930,Magic Mike,"Steven Soderbergh (director); Reid Carolin (screenplay); Channing Tatum, Alex Pettyfer, Matthew McConaughey, Matt Bomer, Riley Keough, Cody Horn, Joe Manganiello, Olivia Munn, Adam Rodriguez, Kevin Nash, Gabriel Iglesias, Mircea Monroe, Camryn Grimes, Wendi McLendon-Covey, Martin Villeneuve, Michael Roark, Betsy Brandt",2012,/oJS0qxNfMdMcFnEZbUbB5q2Olik.jpg,"Drama, Comedy"
98548,People Like Us,"Alex Kurtzman (director/screenplay); Roberto Orci, Jody Lambert (screenplay); Chris Pine, Elizabeth Banks, Michelle Pfeiffer, Olivia Wilde, Mark Duplass, Jon Favreau, Michael Hall D'Addario, Philip Baker Hall",2012,/aXfIwSJogLjQdmX9Qzhkeuv3HQI.jpg,Drama
72105,Ted,"Seth MacFarlane (director/screenplay); Alec Sulkin, Wellesley Wild (screenplay); Mark Wahlberg, Mila Kunis, Seth MacFarlane, Giovanni Ribisi, Joel McHale, Patrick Warburton, Jessica Stroup, Laura Vandervoort, Aedin Mincks, Matt Walsh, Jessica Barth, Bill Smitrovich, Alex Borstein, Ralph Garman, Sam J. Jones, Ryan Reynolds, Norah Jones, Tom Skerritt, Mike Henry, Robert Wu, Ted Danson, Patrick Stewart, Tara Strong",2012,/1QVZXQQHCEIj8lyUhdBYd2qOYtq.jpg,"Comedy, Fantasy"
80440,A Burning Hot Summer,"Philippe Garrel (director); Monica Bellucci, Louis Garrel, Céline Sallette, Jérôme Robart",2012,/4CUsoDkhrR85fFIT7EIsDFjimbx.jpg,Drama
105978,Neil Young Journeys,Jonathan Demme (director); Neil Young,2012,/dWCCrn8zuniBxWbHW1dahvjTdk4.jpg,"Music, Documentary"
86555,Take This Waltz,"Sarah Polley (director/screenplay); Seth Rogen, Michelle Williams, Sarah Silverman, Luke Kirby, Aaron Abrams, Jennifer Podemiski, Vanessa Coelho",2012,/tjE6XUPNNaG6VGPyq1SdCghoMos.jpg,"Drama, Comedy"
82817,Unforgivable,"André Téchiné (director); André Dussollier, Carole Bouquet, Adriana Asti",2012,/pwwdFVOggVpQ7jPr4HdJVuSwpA1.jpg,Drama
