movieId,genre_ids,original_title,title,cast_and_crew,year,poster_path
6963,"[35, 18]",The Weather Man,The Weather Man,"Gore Verbinski (director); Steven Conrad (screenplay); Nicolas Cage, Michael Caine, Hope Davis, Nicholas Hoult, Michael Rispoli, Gil Bellows, Judith McConnell, Tom Skilling, Bryant Gumbel, Ed McMahon, Cristina Ferrare, Wolfgang Puck, Gemmenne de la Peña",2005,/oQilVzOxLPxvBn9hAuvGpKTpONM.jpg
9982,"[16, 10751, 35]",Chicken Little,Chicken Little,"Mark Dindal (director); Steve Bencich, Ron J. Friedman, Ron Anderson (screenplay); Zach Braff, Garry Marshall, Joan Cusack, Steve Zahn, Don Knotts, Patrick Stewart, Amy Sedaris, Wallace Shawn, Patrick Warburton, Adam West, Fred Willard, Catherine O'Hara, Harry Shearer, Mark Walton, Mark Dindal, Joe Whyte, Will Finn, Steve Bencich, Greg Berg, Julianne Buescher, Chris Edgerly, Pat Fraley, Eddie Frierson, Archie Hahn, Jason Harris, Nathan Kress, Anne Lockhart, Mona Marshall, Scott Menville, Paul Pape, Aaron Spann",2005,/1wg65q3daTE8rGfaUhBxLdXk6NL.jpg
3291,"[18, 36]","Good Night, and Good Luck.","Good Night, and Good Luck","George Clooney (director/screenplay); Grant Heslov (screenplay); David Strathairn, Patricia Clarkson, George Clooney, Jeff Daniels, Robert Downey Jr., Frank Langella, Tate Donovan, Ray Wise, Alex Borstein, Tom McCarthy, Rose Abdoo, Reed Diamond, Matt Ross, Grant Heslov",2005,/rHcPtJcZVd1VpxA0NQn0a3llNd1.jpg
25,"[18, 10752]",Jarhead,Jarhead,"Sam Mendes (director); William Broyles Jr. (screenplay); Jake Gyllenhaal, Peter Sarsgaard, Lucas Black, Chris Cooper, Jamie Foxx, Scott MacDonald, Brian Geraghty, Jacob Vargas, Laz Alonso, Evan Jones, Dennis Haysbert, John Krasinski",2005,/55WJCdayHwoXJwRv3prpqscHt2q.jpg
10060,"[18, 80, 10402]",Get Rich or Die Tryin',Get Rich or Die Tryin',"Jim Sheridan (director); Terence Winter (screenplay); Curtis '50 Cent' Jackson, Terrence Howard, Joy Bryant, Bill Duke, Adewale Akinnuoye-Agbaje, Omar Benson Miller, Viola Davis, Tory Kittles, Ashley Walters, Sullivan Walker, Serena Reeder, Mpho Koaho, Russell Hornsby, Joseph Jomo Pierre, Boyd Banks, Marc John Jefferies, Rhyon Nicole Brown, Mykelti Williamson, Ryan Allen",2005,/aaEJu8vFKtrAoSRtw3xjCf1aM5d.jpg
21710,[99],Fuck,Fuck,"Steve Anderson (director); Steven Bochco, Pat Boone, Ben Bradlee, Drew Carey, Billy Connolly",2005,/26KoTqt7297hMcyU98hzlENhZJc.jpg
8999,"[18, 53]",Derailed,Derailed,"Mikael Håfström (director); Stuart Beattie (screenplay); Clive Owen, Jennifer Aniston, Vincent Cassel, Melissa George, Giancarlo Esposito, Xzibit, RZA, Addison Timlin, Tom Conti, Rachael Blake, Denis O'Hare, Georgina Chapman, David Morrissey, David Oyelowo, Danny McCarthy, Ortis Deley, Richard Leaf, Catherine McCord",2005,/bcCoOkwEBHUS5Y7Rm1u1oTLUHdb.jpg
5236,"[35, 80, 9648]",Kiss Kiss Bang Bang,Kiss Kiss Bang Bang,"Shane Black (director/screenplay); Robert Downey Jr., Val Kilmer, Michelle Monaghan, Corbin Bernsen, Dash Mihok, Larry Miller, Rockmond Dunbar, Shannyn Sossamon, Angela Lindvall, Ariel Winter, Laurence Fishburne",2005,/aWfjIkpENFX6Uw82pET7EQ6jnrd.jpg
6795,"[878, 12, 10751]",Zathura: A Space Adventure,Zathura,"Jon Favreau (director); David Koepp, John Kamps (screenplay); Josh Hutcherson, Jonah Bobo, Dax Shepard, Kristen Stewart, Tim Robbins, Frank Oz, Derek Mears, Douglas Tait, John Alexander, Jeff Wolfe, Adam Wills",2005,/gDb5BW2NLqZ9cvg9nyzkZVvmgze.jpg
1420,"[18, 35]",Breakfast on Pluto,Breakfast on Pluto,"Neil Jordan (director/screenplay); Cillian Murphy, Stephen Rea, Brendan Gleeson, Liam Neeson, Gavin Friday, Ruth Negga, Laurence Kinlan, Eva Birthistle, Ian Hart, Steven Waddington, Charlene McKenna, Liam Cunningham, Patrick McCabe, Bryan Ferry, Dominic Cooper, Paraic Breathnach, Mary Coughlan, Seamus Reilly, Ruth McCabe, Conor McEvoy, Emmet Lawlor McHugh, Bianca O'Connor",2005,/14tmdb1PiLNDZf3VD29S2nUKVV0.jpg
674,"[12, 14]",Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,"Mike Newell (director); Steve Kloves (screenplay); Daniel Radcliffe, Rupert Grint, Emma Watson, Ralph Fiennes, Michael Gambon, Brendan Gleeson, Maggie Smith, Robbie Coltrane, Alan Rickman, Miranda Richardson, Timothy Spall, Gary Oldman, Eric Sykes, Jason Isaacs, David Tennant, Mark Williams, David Bradley, Tom Felton, Warwick Davis, Bonnie Wright, Shirley Henderson, Robert Pattinson, Stanislav Ianevski, Devon Murray, Frances de la Tour, Clémence Poésy, Roger Lloyd-Pack, Predrag Bjelac, Robert Hardy, Adrian Rawlins, Geraldine Somerville, Katie Leung, Matthew Lewis, Alfred Enoch, James Phelps, Oliver Phelps",2005,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg
69,"[18, 10402, 10749]",Walk the Line,Walk the Line,"James Mangold (director/screenplay); Gill Dennis (screenplay); Joaquin Phoenix, Reese Witherspoon, Ginnifer Goodwin, Robert Patrick, Dallas Roberts, Dan John Miller, Larry Bagby, Shelby Lynne, Tyler Hilton, Waylon Payne, Shooter Jennings, Johnathan Rice, Johnny Holiday, Sandra Ellis Lafferty, Dan Beene, Clay Steakley",2005,/p8lPTjvjOjTfvC1E9pmMwcF9vkn.jpg
24618,"[18, 10751]",Bee Season,Bee Season,"Scott McGehee, David Siegel (directors); Naomi Foner Gyllenhaal (screenplay); Richard Gere, Juliette Binoche, Flora Cross, Max Minghella, Kate Bosworth",2005,/xeUOz7tYY8YuARrwAQL54DThscu.jpg
9005,"[80, 35]",The Ice Harvest,The Ice Harvest,"Harold Ramis (director); Richard Russo, Robert Benton (screenplay); John Cusack, Billy Bob Thornton, Connie Nielsen, Randy Quaid, Oliver Platt, Mike Starr, Ned Bellamy, T.J. Jagodowski, David Pasquesi",2005,/8N2X2u6nPoPEwRLIZbKacJw1xrC.jpg
17952,"[35, 18, 80, 10749, 10402]",In The Mix,In the Mix,"Ron Underwood (director); Jacqueline Zambrano (screenplay); Usher, Chazz Palminteri, Emmanuelle Chriqui, Kevin Hart, Robert Davi, Matt Gerald, Robert Costanzo, Anthony Fazio, Geoff Stults, Chris Tardio, K.D. Aubert, Isis Faust, Nick Mancuso, Page Kennedy, Deezer D",2005,/xtsT8pOGo5VZhQobpsVsPHRE0dz.jpg
10033,"[35, 10749]",Just Friends,Just Friends,"Roger Kumble (director); Adam Davis (screenplay): Ryan Reynolds, Amy Smart, Anna Faris, Julie Hagerty, Christopher Marquette, Stephen Root, Chris Klein, Fred Ewanuick, Amy Matysio, Barry Flatman, Ty Olsson, Ashley Scott, Trenna Keating, Maria Arce, Todd Lewis, Ryan Kalenchuk",2005,/jgs2mdFlx8NJzbxXTHeQxvQbN6n.jpg
4348,"[18, 10749]",Pride & Prejudice,Pride & Prejudice,"Joe Wright (director); Deborah Moggach (screenplay); Keira Knightley, Matthew Macfadyen, Brenda Blethyn, Donald Sutherland, Tom Hollander, Rosamund Pike, Jena Malone, Judi Dench, Carey Mulligan, Talulah Riley, Simon Woods, Tamzin Merchant, Claudie Blakley, Kelly Reilly, Rupert Friend, Cornelius Booth, Penelope Wilton, Peter Wight, Meg Wynn Owen, Sinead Matthews",2005,/sGjIvtVvTlWnia2zfJfHz81pZ9Q.jpg
1833,"[18, 10749]",Rent,Rent,"Chris Columbus (director); Stephen Chbosky (screenplay); Rosario Dawson, Taye Diggs, Wilson Jermaine Heredia, Jesse L. Martin, Idina Menzel, Adam Pascal, Anthony Rapp, Tracie Thoms, Aaron Lohr, Chris Chalk, Mackenzie Firgens, Shaun Earl, Rod Arrants, Mike Garibaldi, Sarah Silverman, Daryl Edwards, Anna Deavere Smith, Kevin Blackton, Bettina Devin, Joel Swetow, Randy Graff, Jennifer Siebel Newsom",2005,/fomBrfOHWxlaVcjPk4yCQgIwAnh.jpg
13499,"[35, 10751, 10749]","Yours, Mine & Ours","Yours, Mine and Ours","Raja Gosnell (director); Ron Burch, David Kidd (screenplay); Dennis Quaid, Rene Russo, Rip Torn, Linda Hunt, Jerry O'Connell, David Koechner, Danielle Panabaker, Sean Faris, Miranda Cosgrove, Drake Bell, Katija Pevec, Dean Collins, Tyler Patrick Jones, Haley Ramm, Ty Panitz, Lil' JJ, Miki Ishikawa, Josh Henderson, Dan Mott, Bridger and Brecken Palmer, Slade Pearce, Andrew Vo, Jennifer and Jessica Habib, Nicholas Roget-King, Jenica Bergere",2005,/1SfsoUYXRRrfL31br8q4DlTYvKK.jpg
8202,"[878, 28, 53]",Æon Flux,Æon Flux,"Karyn Kusama (director); Phil Hay, Matt Manfredi (screenplay); Charlize Theron, Marton Csokas, Jonny Lee Miller, Sophie Okonedo, Pete Postlethwaite, Frances McDormand, Amelia Warner, Caroline Chikezie, Nikolai Kinski, Paterson Joseph, Yangzom Brauen, Ralph Herforth",2005,/5958Nt4QX6aRSUdQnvNw8wqjTJQ.jpg
142,"[18, 10749]",Brokeback Mountain,Brokeback Mountain,"Ang Lee (director); Larry McMurtry, Diana Ossana (screenplay); Heath Ledger, Jake Gyllenhaal, Anne Hathaway, Michelle Williams, Anna Faris, Linda Cardellini, Randy Quaid, David Harbour, Roberta Maxwell, Peter McRobbie, Kate Mara, Scott Michael Campbell, Graham Beckel",2005,/5UZ283LuT8ClE4Iqw3u4gGZizab.jpg
411,"[12, 10751, 14]","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Andrew Adamson (director/screenplay); Ann Peacock, Christopher Markus, Stephen McFeely (screenplay); Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Tilda Swinton, James McAvoy, Jim Broadbent, Liam Neeson, Ray Winstone, Dawn French, Rupert Everett, Elizabeth Hawthorne, Kiran Shah, James Cosmo, Michael Madsen, Patrick Kake, Shane Rangi, Douglas Gresham, Soumaya Keynes, Morris Cupton, Judy McIntosh, Philip Steuer",2005,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg
231,"[18, 53]",Syriana,Syriana,"Stephen Gaghan (director/screenplay); George Clooney, Matt Damon, Jeffrey Wright, Chris Cooper, William Hurt, Tim Blake Nelson, Amanda Peet, Christopher Plummer, Alexander Siddig, Mazhar Munir, Greta Scacchi, Nicky Henson, David Clennon, Peter Gerety, Tom McCarthy, Mark Strong, Nadim Sawalha, Akbar Kurtha, Amr Waked, Max Minghella",2005,/2Ze0aBysu7uGK10cDIwTyyJwaoR.jpg
13417,"[16, 35, 10751]",Kronk's New Groove,Kronk's New Groove,"Elliot M. Bour, Saul Andrew Blinkoff (screenplay); Tom Rogers (screenplay); Patrick Warburton, Tracey Ullman, Eartha Kitt, David Spade, John Goodman, Wendie Malick, John Mahoney, John Fiedler, Bob Bergen, Eli Russell Linnetz, Patti Deutsch, Jessie Flower, Anthony Ghannam, Jeff Bennett, April Winchell, Brian Cummings, Tress MacNeille, Travis Oates, Grace Rolek, Kath Soucie, Jack Angel, Bill Farmer, J.P. Manoux, Patrick Pinney, Phil Proctor, Gatlin Kate James, Mark Lotito, Leily Sanchez, Ross Simanteris",2005,/kyMrt0RPVC8LDpdMrk1DjN6Gqdu.jpg
254,"[12, 18, 28]",King Kong,King Kong,"Peter Jackson (director/screenplay); Fran Walsh, Philippa Boyens (screenplay); Naomi Watts, Jack Black, Adrien Brody, Thomas Kretschmann, Colin Hanks, Jamie Bell, Andy Serkis, Kyle Chandler, Evan Parke, John Sumner, Lobo Chan, Craig Hall, William Johnson, Mark Hadlow, Jed Brophy, Todd Rippon, Peter Jackson, Rick Baker, Rick Porras, Bob Burns, Howard Shore",2005,/6a2HY6UmD7XiDD3NokgaBAXEsD2.jpg
9043,"[35, 18, 10749]",The Family Stone,The Family Stone,"Thomas Bezucha (director/screenplay); Claire Danes, Diane Keaton, Rachel McAdams, Dermot Mulroney, Craig T. Nelson, Sarah Jessica Parker, Luke Wilson, Elizabeth Reaser, Tyrone Giordano, Brian J. White, Jamie Kaler, Paul Schneider, Savannah Stehlin, Bryce and Bradly Harris",2005,/nlqw53HmTP7o3b2NDttYNOtsK4V.jpg
9641,"[35, 10751, 12]",Cheaper by the Dozen 2,Cheaper by the Dozen 2,"Adam Shankman (director); Sam Harper (screenplay); Steve Martin, Bonnie Hunt, Eugene Levy, Tom Welling, Piper Perabo, Carmen Electra, Jaime King, Hilary Duff, Taylor Lautner, Alison Stoner, Kevin G. Schmidt, Jacob Smith, Forrest Landis, Liliana Mumy, Morgan York, Blake Woodruff, Brent Kinsman, Shane Kinsman, Jonathan Bennett, Shawn Roberts, Robbie Amell, Melanie Tonello, Courtney Fitzpatrick, Madison Fitzpatrick, Alexander Conti, Peter Keleghan",2005,/wD68dEtcKuboxd8bhbqiTTxn6cX.jpg
7552,"[35, 80]",Fun with Dick and Jane,Fun with Dick and Jane,"Dean Parisot (director); Judd Apatow, Nicholas Stoller (screenplay); Jim Carrey, Téa Leoni, Alec Baldwin, Richard Jenkins, Angie Harmon, John Michael Higgins, Richard Burgi, Carlos Jacott, Stephnie Weir, David Herman, Aaron Michael Drozin, Gloria Garayua, Jason Marsden, Clint Howard, Pasha D. Lychnikoff, Vincent Curatola, Jeff Garlin, Luis Saguar, Timm Sharp, Laurie Metcalf, James Whitmore, Ralph Nader, Crystal the Monkey",2005,/1NBVGBi8Z6MhJBAJ5SuRMqP7o3T.jpg
1904,"[18, 10749, 36]",Memoirs of a Geisha,Memoirs of a Geisha,"Rob Marshall (director); Robin Swicord (screenplay); Zhang Ziyi, Ken Watanabe, Michelle Yeoh, Kōji Yakusho, Youki Kudoh, Kaori Momoi, Tsai Chin, Cary-Hiroyuki Tagawa, Suzuka Ohgo, Gong Li, Randall Duk Kim, Mako, Samantha Futerman, Elizabeth Sung, Kenneth Tsang, Eugenia Yuan, Karl Yune, Ted Levine, Paul Adelstein, Kotoko Kawamura",2005,/pBwYsQaSTgnPphIy02DJjCF2cqs.jpg
612,"[18, 28, 36, 53]",Munich,Munich,"Steven Spielberg (director); Tony Kushner, Eric Roth (screenplay); Eric Bana, Daniel Craig, Ciarán Hinds, Mathieu Kassovitz, Hanns Zischler, Ayelet Zurer, Geoffrey Rush, Omar Metwally, Mehdi Nebbou, Gila Almagor, Michael Lonsdale, Mathieu Amalric, Moritz Bleibtreu, Yvan Attal, Valeria Bruni Tedeschi, Meret Becker, Marie-Josée Croze, Lynn Cohen, Guri Weinberg, Roy Avigdori, Sam Feuer, Karim Saleh, Ziad Adwan",2005,/iUekaw96QLInZpsNwRTlRKrZgwm.jpg
9927,[35],The Ringer,The Ringer,"Barry W. Blaustein (director); Ricky Blitt (screenplay); Johnny Knoxville, Brian Cox, Katherine Heigl, Jed Rees, Bill Chott, Edward Barbanell, Leonard Earl Howze, Geoffrey Arend, John Taylor, Luis Avalos, Leonard Flowers, Terry Funk, Jesse Ventura",2005,/zJkHJZ7GRB3JKah9bQlkuvXI4hl.jpg
546,[18],Transamerica,Transamerica,"Duncan Tucker (director/screenplay); Felicity Huffman, Kevin Zegers, Fionnula Flanagan, Burt Young, Elizabeth Peña, Graham Greene, Carrie Preston, Venida Evans, Calpernia Addams, Stella Maeve, Raynor Scheine, Danny Burstein, Andrea James, Teala Dunn",2005,/s1ctu6p0nYJ29OqOEIGrIMRYQIu.jpg
9681,"[12, 35, 18, 10749]",Casanova,Casanova,"Lasse Hallström (director); Jeffrey Hatcher, Kimberly Simi (screenplay); Heath Ledger, Sienna Miller, Jeremy Irons, Oliver Platt, Lena Olin, Omid Djalili, Stephen Greif, Ken Stott, Tim McInnerny, Helen McCrory, Charlie Cox, Natalie Dormer, Philip Davis, Lauren Cohan, Eugene Simon",2005,/pp237jqOnlLojQfvCgJHv5yZofL.jpg
10773,"[35, 18]",Mrs. Henderson Presents,Mrs Henderson Presents,"Stephen Frears (director); Martin Sherman (screenplay); Judi Dench, Bob Hoskins, Kelly Reilly, Will Young, Christopher Guest, Toby Jones, Thelma Barlow, Anna Brewster, Rosalind Halstead, Sarah Solemani, Natalia Tena, Thomas Allen, Richard Syms, Samuel Barnett",2005,/rFmx0ajncGacM8Ono9vpXiHt7Vy.jpg
11400,"[18, 36, 10749]",The New World,The New World,"Terrence Malick (director/screenplay); Colin Farrell, Christopher Plummer, Christian Bale, August Schellenberg, Wes Studi, Q'orianka Kilcher, David Thewlis, Yorick van Wageningen, Ben Mendelsohn, Raoul Trujillo, Brían F. O'Byrne, Irene Bedard, John Savage, Alex Rice, Jamie Harris, Janine Duvitski, Thomas Clair, Michael Greyeyes, Kalani Queypo, Noah Taylor, Ben Chaplin, Eddie Marsan, Billy Merasty, Jonathan Pryce, Alexandra W. B. Malick",2005,/dPyWMlQd54r3pK17GKG3iqjvNZ7.jpg
9899,[35],The Producers,The Producers,"Susan Stroman (director); Mel Brooks, Thomas Meehan (screenplay); Nathan Lane, Matthew Broderick, Uma Thurman, Will Ferrell, Gary Beach, Roger Bart, Jon Lovitz, Michael McKean, David Huddleston, Richard Kind, Eileen Essell, Debra Monk, Andrea Martin, John Barrowman, Brent Barrett, Peter Bartlett, Jason Antoon, Marilyn Sokol, Danny Mastrogiorgio, Mel Brooks, Ernie Sabella, Jonathan Freeman, Jim Borstelmann, Kathy Fitzgerald, Ronald Rusinek, Fran Brill, Tyler Bunch, James Kroupa, Tim Lagasse, Peter Linz, Drew Massey, Joey Mazzarino, Martin P. Robinson, Matt Vogel, Victor Yerrid",2005,/nG0Bix2SH2SQcbAIGhb6yqTG5UH.jpg
2800,"[35, 10749]",Rumor Has It...,Rumor Has It,"Rob Reiner (director); Ted Griffin (screenplay); Jennifer Aniston, Kevin Costner, Shirley MacLaine, Mark Ruffalo, Richard Jenkins, Christopher McDonald, Mena Suvari, Steve Sandvoss, Mike Vogel, Kathy Bates, George Hamilton",2005,/ypirKAqugrpevnEqMJxkBoIlgco.jpg
116,"[18, 53, 80, 10749]",Match Point,Match Point,"Woody Allen (director/screenplay); Jonathan Rhys Meyers, Scarlett Johansson, Emily Mortimer, Matthew Goode, Brian Cox, Penelope Wilton, Ewen Bremner, James Nesbitt, Rupert Penry-Jones, Margaret Tyzack, Alexander Armstrong, Geoffrey Streatfeild, Miranda Raison, Zoe Telford, Rose Keegan, Colin Salmon, Toby Kebbell",2005,/vHjEVTD8ucuwKSFOZJeyAnTZYli.jpg
9515,"[28, 35, 80, 18, 53]",The Matador,The Matador,"Richard Shepard (director/screenplay); Pierce Brosnan, Greg Kinnear, Hope Davis, Philip Baker Hall, Dylan Baker, William Raymond, Adam Scott, Portia Dawson, Gabriela Goldsmith",2005,/oJnlAGmrhsg4QrlVKGgP91J6WPu.jpg
168705,"[28, 14, 27]",BloodRayne,BloodRayne,"Uwe Boll (director); Guinevere Turner (screenplay); Kristanna Loken, Ben Kingsley, Michael Madsen, Matthew Davis, Michelle Rodriguez, Will Sanderson, Billy Zane, Udo Kier, Michael Paré, Meat Loaf",2006,/1Xy9uu5INNMnyF7W6BTEQkkGOZC.jpg
9900,[35],Grandma's Boy,Grandma's Boy,"Nicholaus Goossen (director); Allen Covert, Nick Swardson, Barry Wernick (screenplay); Allen Covert, Doris Roberts, Nick Swardson, Linda Cardellini, Shirley Jones, Shirley Knight, Peter Dante, Joel David Moore, Jonah Hill, Kevin Nealon, Kelvin Yu, Jonathan Loughran, Scott Halberstadt, Rob Schneider, David Spade, Kevin Nash, Ted Stryker, Frank Coraci, Chuck Church, Randal Reeder, Abdoulaye N'Gom, Todd Holland, Harry the Chimp",2006,/zaGIcb0hXxUbuyIZ0j7uCmbO1li.jpg
1690,[27],Hostel,Hostel,"Eli Roth (director/screenplay); Jay Hernandez, Derek Richardson, Eyþór Guðjónsson, Barbara Nedeljáková, Rick Hoffman, Jennifer Lim, Takashi Miike, Miroslav Táborský, Eli Roth, Jana Kaderabkova, Jan Vlasák, Keiko Seiko, Lubomir Bukovy, Jana Havlickova, Petr Janiš, Patrik Zigo, Milda ""Jedi"" Havlas, Josef Bradna",2006,/dDrtuWUKhgUGp12kgUWuP0NpTdF.jpg
9918,"[18, 36]",Glory Road,Glory Road,"James Gartner (director); Gregory Allen Howard, Chris Cleveland, Bettina Gilois (screenplay); Josh Lucas, Derek Luke, Jon Voight, Austin Nichols, Evan Jones, Alphonso McAuley, Tatyana Ali, Mehcad Brooks, Red West, Sam Jones III, Damaine Radcliff, Emily Deschanel, Al Shearer, David Dino Wells Jr., Schin A.S. Kerr, Wilbur Fitzgerald",2006,/bGRSV5tStxDNPRLCewnOeeiZzrY.jpg
10982,"[16, 35, 10751, 80]",Hoodwinked!,Hoodwinked!,"Cory Edwards, Todd Edwards, Tony Leech (directors/screenplay); Anne Hathaway, Glenn Close, Jim Belushi, Patrick Warburton, Anthony Anderson, David Ogden Stiers, Xzibit, Chazz Palminteri, Andy Dick, Cory Edwards, Ken Marino, Tom Kenny, Preston Stutzman, Tony Leech, Kevin Michael Richardson, Tara Strong, Todd Edwards, Kelly Stables, Benjy Gaither, Joshua J. Greene, Mark Primiano, Tye Edwards, Kathryn J. Lovegren",2006,/tjuMvHg7NJmE9hqKD3p86kW2Jvk.jpg
17379,"[12, 35, 18]",Last Holiday,Last Holiday,"Wayne Wang (director); Jeffrey Price and Peter S. Seaman (screenplay); Queen Latifah, LL Cool J, Timothy Hutton, Gérard Depardieu, Alicia Witt, Giancarlo Esposito, Susan Kellermann, Michael Nouri, Jane Adams, Ranjit Chowdhry, Jascha Washington, Matt Ross, Mike Estime, Jaqueline Fleming, Chloe Bailey, Halle Bailey, Dan Ziskie, Julia Lashae, Lucie Vondráčková, Emeril Lagasse, Smokey Robinson, Mervyn Warren",2006,/khcU8msd2NooJwmcvwbWguvkCzU.jpg
9044,"[18, 10749]",Tristan & Isolde,Tristan and Isolde,"Kevin Reynolds (director); Dean Georgaris (screenplay); James Franco, Sophia Myles, Rufus Sewell, Mark Strong, Henry Cavill, David O'Hara, Bronagh Gallagher, Graham Mullins, JB Blanc, Dexter Fletcher, Barbora Kodetová, Thomas Brodie-Sangster",2006,/AlrH53hsH0hsQ5GNp1Ip0GZetth.jpg
14120,"[12, 18, 36]",End of the Spear,End of the Spear,"Jim Hanon (director/screenplay); Bill Ewing, Bart Gavigan (screenplay); Louie Leonardo, Chad Allen, Jack Guzman, Christina Souza, Sean McGowan, Beth Bailey, Matt Lutz, Gil Birmingham, Sara Kathryn Bakker, Cara Stoner, Stephen Caudill, Chemo Mepaquito, Jose Liberto Caizamo, Patrick Zeller, Madgalena Condoba",2006,/zG34Ekd2FfPgvpoKGqcXaqVL2R8.jpg
10947,"[35, 18, 10751, 10402, 10749, 10770]",High School Musical,High School Musical,"Kenny Ortega (director); Peter Barsocchini (screenplay); Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel, Corbin Bleu, Monique Coleman, Alyson Reed, Bart Johnson, Olesya Rulin, Chris Warren Jr., Ryne Sanborn, Joey Miyashima, Leslie Wing Pomeroy, Kaycee Stroh, Nick Whitaker, Socorro Herrera, Irene Santiago-Baron, Joyce Cohen, Anne Kathryn Parma, Falcon Grace",2006,/bg1eLo2OjySRYKaTO89ZDsqUcJ4.jpg
834,"[14, 28, 53]",Underworld: Evolution,Underworld: Evolution,"Len Wiseman (director); Danny McBride (screenplay); Kate Beckinsale, Scott Speedman, Tony Curran, Shane Brolly, Steven Mackintosh, Derek Jacobi, Bill Nighy, Sophia Myles, Michael Sheen, Zita Görög, Brian Steele, John Mann",2006,/yT1EDKhCzAumcZeBoAxqm0nY2H8.jpg
13198,"[35, 18, 14, 10749]",Wristcutters: A Love Story,Wristcutters: A Love Story,"Goran Dukić (director/screenplay); Patrick Fugit, Shannyn Sossamon, Shea Whigham, Leslie Bibb, Tom Waits, Mark Boone Junior, Will Arnett, Nick Offerman, Mary Pat Gleason, John Hawkes, Jake Busey, Sarah Roemer, Abraham Benrubi, Clayne Crawford, Chase Ellison, Amy Seimetz, Azura Skye, Azazel Jacobs, Alicia Warrington, Bonnie Aarons, Goran Dukić, Ernst Gossner, Chris Hanley, Irwin Keyes, Jonathan Schwartz, Jazzmun, Eddie Steeples, Mikal P. Lazarev, Aaron Mouser, Anatol Rezmeritza",2006,/qModiIR60IMLP28ruGZluQOtsOj.jpg
13275,"[18, 28]",Annapolis,Annapolis,"Justin Lin (director); Dave Collard (screenplay); James Franco, Tyrese Gibson, Jordana Brewster, Roger Fan, Donnie Wahlberg, Vicellous Reon Shannon, Chi McBride, Brian Goodman, Charles Napier, Wilmer Calderon, Jim Parrack, Heather Henderson, Zachery Ty Bryan, Billy Finnigan, Rocco Rosanio, McCaleb Burnett, Matt Myers",2006,/hH6YeqFcihbZsz7iWl6MzQVzL8O.jpg
